Name,Measure Info,Geo Place Name,Unnamed: 8,,Data Value,Zip Code,Borough
Nitrogen dioxide (NO2),ppb,Flushing - Clearview,,,11.0399725,11358,Queens
Fine particles (PM 2.5),mcg/m3,Rockaways,,,5.027691213,11691,Queens
Fine particles (PM 2.5),mcg/m3,Pelham - Throgs Neck,,,9.68,10465,Bronx
Fine particles (PM 2.5),mcg/m3,East New York,,,10.29,11207,Brooklyn
Fine particles (PM 2.5),mcg/m3,East New York,,,9.79,11207,Brooklyn
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,6.819560152,,
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,6.433502307,,
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,9.49,,
Fine particles (PM 2.5),mcg/m3,Upper West Side,,,11.01,,
Fine particles (PM 2.5),mcg/m3,Upper West Side,,,8.55,,
Fine particles (PM 2.5),mcg/m3,Upper West Side,,,7.87,,
Fine particles (PM 2.5),mcg/m3,Bensonhurst - Bay Ridge,,,11.51,11214,Brooklyn
Fine particles (PM 2.5),mcg/m3,Coney Island - Sheepshead Bay,,,11.12,11224,Brooklyn
Fine particles (PM 2.5),mcg/m3,Lower Manhattan,,,7.105169767,10004,Manhattan
Fine particles (PM 2.5),mcg/m3,Lower Manhattan,,,15.79,10004,Manhattan
Fine particles (PM 2.5),mcg/m3,Union Square - Lower East Side,,,9.55,10003,Manhattan
Fine particles (PM 2.5),mcg/m3,Union Square - Lower East Side,,,7.451469795,10003,Manhattan
Fine particles (PM 2.5),mcg/m3,Bensonhurst - Bay Ridge,,,6.67,11214,Brooklyn
Ozone (O3),ppb,Chelsea-Village,,,29.31514809,10014,Manhattan
Boiler Emissions- Total PM2.5 Emissions,number,Greenpoint,,,0,,
Fine particles (PM 2.5),mcg/m3,Williamsburg - Bushwick,,,12.6,11206,Brooklyn
Fine particles (PM 2.5),mcg/m3,Williamsburg - Bushwick,,,12.16,11206,Brooklyn
Fine particles (PM 2.5),mcg/m3,Washington Heights,,,10.71,10033,Manhattan
Fine particles (PM 2.5),mcg/m3,Washington Heights,,,11.74,10033,Manhattan
Fine particles (PM 2.5),mcg/m3,Greenpoint,,,8.59,,
Fine particles (PM 2.5),mcg/m3,Greenpoint,,,6.968784799,,
Fine particles (PM 2.5),mcg/m3,Greenpoint,,,7.360784329,,
Fine particles (PM 2.5),mcg/m3,Bay Ridge and Dyker Heights (CD10),,,8.74,11209,Brooklyn
Fine particles (PM 2.5),mcg/m3,Borough Park (CD12),,,8.73,11219,Brooklyn
Fine particles (PM 2.5),mcg/m3,Washington Heights and Inwood (CD12),,,7.77,10033,Manhattan
Fine particles (PM 2.5),mcg/m3,Upper East Side (CD8),,,11.13,,
Fine particles (PM 2.5),mcg/m3,Upper East Side (CD8),,,12.95,,
Fine particles (PM 2.5),mcg/m3,Upper East Side (CD8),,,14.69,,
Fine particles (PM 2.5),mcg/m3,Upper East Side (CD8),,,7.031483788,,
Fine particles (PM 2.5),mcg/m3,Jamaica and Hollis (CD12),,,12.64,11423,Queens
Fine particles (PM 2.5),mcg/m3,Jamaica and Hollis (CD12),,,10.88,11423,Queens
Fine particles (PM 2.5),mcg/m3,South Ozone Park and Howard Beach (CD10),,,7.46,11420,Queens
Fine particles (PM 2.5),mcg/m3,South Ozone Park and Howard Beach (CD10),,,6.05,11420,Queens
Fine particles (PM 2.5),mcg/m3,South Ozone Park and Howard Beach (CD10),,,5.387698,11420,Queens
Fine particles (PM 2.5),mcg/m3,Borough Park (CD12),,,12.64,11219,Brooklyn
Fine particles (PM 2.5),mcg/m3,Throgs Neck and Co-op City (CD10),,,7.99,10475,Bronx
Fine particles (PM 2.5),mcg/m3,Greenpoint,,,8.56,,
Fine particles (PM 2.5),mcg/m3,Long Island City - Astoria,,,13.06,11101,Queens
Nitrogen dioxide (NO2),ppb,Bensonhurst - Bay Ridge,,,19.27,11214,Brooklyn
Nitrogen dioxide (NO2),ppb,Williamsburg - Bushwick,,,23.43,11206,Brooklyn
Nitrogen dioxide (NO2),ppb,Long Island City - Astoria,,,13.22276301,11101,Queens
Fine particles (PM 2.5),mcg/m3,Kingsbridge - Riverdale,,,9.63,10463,Bronx
Fine particles (PM 2.5),mcg/m3,Jamaica and Hollis (CD12),,,6.73,11423,Queens
Fine particles (PM 2.5),mcg/m3,Jamaica and Hollis (CD12),,,8.75,11423,Queens
Fine particles (PM 2.5),mcg/m3,Downtown - Heights - Slope,,,8.55,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,Downtown - Heights - Slope,,,8.9,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,Greenpoint,,,7.360784329,,
Fine particles (PM 2.5),mcg/m3,Hunts Point - Mott Haven,,,11.21,10454,Bronx
Fine particles (PM 2.5),mcg/m3,Hunts Point - Mott Haven,,,6.24082796,10454,Bronx
Fine particles (PM 2.5),mcg/m3,Greenwich Village - SoHo,,,10.23,10012,Manhattan
Fine particles (PM 2.5),mcg/m3,Greenwich Village - SoHo,,,9.65,10012,Manhattan
Fine particles (PM 2.5),mcg/m3,Greenwich Village - SoHo,,,8.045839268,10012,Manhattan
Fine particles (PM 2.5),mcg/m3,Gramercy Park - Murray Hill,,,7.897742036,10010,Manhattan
Fine particles (PM 2.5),mcg/m3,Hunts Point - Mott Haven,,,7.52,10454,Bronx
Fine particles (PM 2.5),mcg/m3,Hunts Point - Mott Haven,,,8.78,10454,Bronx
Fine particles (PM 2.5),mcg/m3,East Flatbush - Flatbush,,,5.640862065,11226,Brooklyn
Ozone (O3),ppb,Northeast Bronx,,,32.19846713,10466,Bronx
Ozone (O3),ppb,Washington Heights,,,29.85364772,10033,Manhattan
Nitrogen dioxide (NO2),ppb,Kingsbridge - Riverdale,,,19.54,10463,Bronx
Nitrogen dioxide (NO2),ppb,Northeast Bronx,,,17.16,10466,Bronx
Nitrogen dioxide (NO2),ppb,Downtown - Heights - Slope,,,23.90034361,11201,Brooklyn
Nitrogen dioxide (NO2),ppb,Morrisania and Crotona (CD3),,,22.1,10456,Bronx
Nitrogen dioxide (NO2),ppb,Morrisania and Crotona (CD3),,,20.59,10456,Bronx
Nitrogen dioxide (NO2),ppb,Lower East Side and Chinatown (CD3),,,19.89,10002,Manhattan
Nitrogen dioxide (NO2),ppb,Lower East Side and Chinatown (CD3),,,27.5,10002,Manhattan
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant (CD3),,,21.38,,
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant (CD3),,,21.54,,
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant (CD3),,,23.41296519,,
Nitrogen dioxide (NO2),ppb,Flatlands and Canarsie (CD18),,,21.19501304,11236,Brooklyn
Nitrogen dioxide (NO2),ppb,Flatlands and Canarsie (CD18),,,14.3,11236,Brooklyn
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant (CD3),,,32.68,,
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant (CD3),,,22.84,,
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant (CD3),,,23.83,,
Nitrogen dioxide (NO2),ppb,Flatlands and Canarsie (CD18),,,16.67,11236,Brooklyn
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant (CD3),,,17.87566761,,
Nitrogen dioxide (NO2),ppb,Morrisania and Crotona (CD3),,,23.02,10456,Bronx
Fine particles (PM 2.5),mcg/m3,Morningside Heights and Hamilton Heights (CD9),,,7.97,10027,Manhattan
Fine particles (PM 2.5),mcg/m3,Bayside and Little Neck (CD11),,,6.19,11364,Queens
Fine particles (PM 2.5),mcg/m3,Bayside and Little Neck (CD11),,,7.56,11364,Queens
Fine particles (PM 2.5),mcg/m3,Bayside and Little Neck (CD11),,,5.585495488,11364,Queens
Fine particles (PM 2.5),mcg/m3,Morris Park and Bronxdale (CD11),,,12.1,10461,Bronx
Fine particles (PM 2.5),mcg/m3,West Queens,,,6.195663561,11101,Queens
Fine particles (PM 2.5),mcg/m3,West Queens,,,13.5,11101,Queens
Nitrogen dioxide (NO2),ppb,Rockaways,,,13.12,11691,Queens
Nitrogen dioxide (NO2),ppb,Coney Island - Sheepshead Bay,,,8.463694088,11224,Brooklyn
Ozone (O3),ppb,Rockaways,,,37.50032276,11691,Queens
Fine particles (PM 2.5),mcg/m3,Bayside and Little Neck (CD11),,,8,11364,Queens
Fine particles (PM 2.5),mcg/m3,Bayside and Little Neck (CD11),,,6.73,11364,Queens
Fine particles (PM 2.5),mcg/m3,Coney Island - Sheepshead Bay,,,5.784986933,11224,Brooklyn
Fine particles (PM 2.5),mcg/m3,Coney Island - Sheepshead Bay,,,6.353517613,11224,Brooklyn
Fine particles (PM 2.5),mcg/m3,West Queens,,,10.77,11101,Queens
Ozone (O3),ppb,Coney Island - Sheepshead Bay,,,37.07216274,11224,Brooklyn
Nitrogen dioxide (NO2),ppb,East Harlem (CD11),,,17.74,10035,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem (CD11),,,21.9958319,10035,Manhattan
Nitrogen dioxide (NO2),ppb,Morningside Heights and Hamilton Heights (CD9),,,17.99,10027,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem (CD11),,,26.86,10035,Manhattan
Nitrogen dioxide (NO2),ppb,East Harlem (CD11),,,13.00598294,10035,Manhattan
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",West Queens,,,5,11101,Queens
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",West Queens,,,12.6,11101,Queens
Fine particles (PM 2.5),mcg/m3,West Queens,,,7.57,11101,Queens
Fine particles (PM 2.5),mcg/m3,West Queens,,,8.987049963,11101,Queens
Fine particles (PM 2.5),mcg/m3,Bensonhurst (CD11),,,6.65,11214,Brooklyn
Fine particles (PM 2.5),mcg/m3,South Crown Heights and Lefferts Gardens (CD9),,,8.7,11225,Brooklyn
Fine particles (PM 2.5),mcg/m3,Kew Gardens and Woodhaven (CD9),,,8.788488643,11415,Queens
Fine particles (PM 2.5),mcg/m3,Morris Park and Bronxdale (CD11),,,8.91,10461,Bronx
Fine particles (PM 2.5),mcg/m3,South Crown Heights and Lefferts Gardens (CD9),,,9.31,11225,Brooklyn
Fine particles (PM 2.5),mcg/m3,Kew Gardens and Woodhaven (CD9),,,6.198527919,11415,Queens
Fine particles (PM 2.5),mcg/m3,Kew Gardens and Woodhaven (CD9),,,6.69617719,11415,Queens
Fine particles (PM 2.5),mcg/m3,Riverdale and Fieldston (CD8),,,14.07,10471,Bronx
Fine particles (PM 2.5),mcg/m3,Riverdale and Fieldston (CD8),,,8.87,10471,Bronx
Fine particles (PM 2.5),mcg/m3,Belmont and East Tremont (CD6),,,6.804737138,10457,Bronx
Fine particles (PM 2.5),mcg/m3,Belmont and East Tremont (CD6),,,10.44,10457,Bronx
Fine particles (PM 2.5),mcg/m3,Rego Park and Forest Hills (CD6),,,11.73,11374,Queens
Fine particles (PM 2.5),mcg/m3,Rego Park and Forest Hills (CD6),,,13.51,11374,Queens
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,5.930993839,,
Fine particles (PM 2.5),mcg/m3,Ridgewood - Forest Hills,,,13.29,11385,Queens
Fine particles (PM 2.5),mcg/m3,Ridgewood - Forest Hills,,,11.63,11385,Queens
Fine particles (PM 2.5),mcg/m3,Sunset Park,,,9.25,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,Upper East Side,,,6.361393551,10028,Manhattan
Fine particles (PM 2.5),mcg/m3,East Harlem,,,13.58,10029,Manhattan
Fine particles (PM 2.5),mcg/m3,Upper East Side,,,13.09,10028,Manhattan
Nitrogen dioxide (NO2),ppb,Upper East Side,,,20.30735751,10028,Manhattan
Fine particles (PM 2.5),mcg/m3,Sunset Park,,,9.99,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,Fordham - Bronx Pk,,,9.73,10458,Bronx
Fine particles (PM 2.5),mcg/m3,Riverdale and Fieldston (CD8),,,8,10471,Bronx
Fine particles (PM 2.5),mcg/m3,Clinton and Chelsea (CD4),,,9.32,10001,Manhattan
Fine particles (PM 2.5),mcg/m3,Rego Park and Forest Hills (CD6),,,8.95,11374,Queens
Fine particles (PM 2.5),mcg/m3,Rego Park and Forest Hills (CD6),,,10.13,11374,Queens
Fine particles (PM 2.5),mcg/m3,Rego Park and Forest Hills (CD6),,,9.23,11374,Queens
Fine particles (PM 2.5),mcg/m3,Rego Park and Forest Hills (CD6),,,8.81,11374,Queens
Fine particles (PM 2.5),mcg/m3,Rego Park and Forest Hills (CD6),,,8.02,11374,Queens
Fine particles (PM 2.5),mcg/m3,Sunset Park,,,7.32,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,Sunset Park,,,6.182700369,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant - Crown Heights,,,13.62,,
Fine particles (PM 2.5),mcg/m3,Upper East Side,,,15.3,10028,Manhattan
Fine particles (PM 2.5),mcg/m3,Sunset Park,,,10.87,11220,Brooklyn
Fine particles (PM 2.5),mcg/m3,Fordham - Bronx Pk,,,7.19,10458,Bronx
Ozone (O3),ppb,Southern SI,,,35.56104123,10309,Staten Island
Nitrogen dioxide (NO2),ppb,Stuyvesant Town and Turtle Bay (CD6),,,31.05,10009,Manhattan
Ozone (O3),ppb,Upper East Side-Gramercy,,,29.8790862,10028,Manhattan
Ozone (O3),ppb,East Harlem,,,31.62649667,10029,Manhattan
Nitrogen dioxide (NO2),ppb,Mott Haven and Melrose (CD1),,,22.11981526,10451,Bronx
Nitrogen dioxide (NO2),ppb,Mott Haven and Melrose (CD1),,,22.42,10451,Bronx
Nitrogen dioxide (NO2),ppb,Mott Haven and Melrose (CD1),,,21.06,10451,Bronx
Nitrogen dioxide (NO2),ppb,Woodside and Sunnyside (CD2),,,25.18,11377,Queens
Nitrogen dioxide (NO2),ppb,Long Island City and Astoria (CD1),,,21.63925524,11106,Queens
Nitrogen dioxide (NO2),ppb,Woodside and Sunnyside (CD2),,,24.10456292,11377,Queens
Nitrogen dioxide (NO2),ppb,Mott Haven and Melrose (CD1),,,31.73,10451,Bronx
Nitrogen dioxide (NO2),ppb,Hunts Point and Longwood (CD2),,,14.15757339,10455,Bronx
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Rockaways,,,10,11691,Queens
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Rockaways,,,30.6,11691,Queens
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Rockaways,,,18.8,11691,Queens
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Rockaways,,,10.21473661,11691,Queens
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Rockaways,,,16.9,11691,Queens
Fine particles (PM 2.5),mcg/m3,Manhattan,,,8.97,10001,Manhattan
Fine particles (PM 2.5),mcg/m3,Long Island City and Astoria (CD1),,,8.99,11106,Queens
Fine particles (PM 2.5),mcg/m3,Greenpoint and Williamsburg (CD1),,,11.6,11222,Brooklyn
Fine particles (PM 2.5),mcg/m3,Fort Greene and Brooklyn Heights (CD2),,,9.189253309,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,Long Island City and Astoria (CD1),,,9.72,11106,Queens
Fine particles (PM 2.5),mcg/m3,Fort Greene and Brooklyn Heights (CD2),,,7.154167222,11201,Brooklyn
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Lower Manhattan,,,6.6,10004,Manhattan
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Borough Park,,,9.06397163,11219,Brooklyn
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Lower Manhattan,,,5.8,10004,Manhattan
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Borough Park,,,11.8,11219,Brooklyn
Nitrogen dioxide (NO2),ppb,Mott Haven and Melrose (CD1),,,23.5,10451,Bronx
Nitrogen dioxide (NO2),ppb,Long Island City and Astoria (CD1),,,11.97481491,11106,Queens
Nitrogen dioxide (NO2),ppb,Greenwich Village and Soho (CD2),,,30.08,10014,Manhattan
Asthma emergency department visits due to PM2.5,"per 100,000 children",Borough Park,,,18.65450617,11219,Brooklyn
Asthma emergency department visits due to PM2.5,"per 100,000 children",Union Square - Lower East Side,,,102.2,10003,Manhattan
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Hunts Point - Mott Haven,,,15,10454,Bronx
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Southwest Queens,,,13.4,11414,Queens
Fine particles (PM 2.5),mcg/m3,Brooklyn,,,7.76,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,Brooklyn,,,7.19,11201,Brooklyn
Fine particles (PM 2.5),mcg/m3,East Flatbush (CD17),,,9.07,11203,Brooklyn
Fine particles (PM 2.5),mcg/m3,Bedford Stuyvesant (CD3),,,8.09,,
Fine particles (PM 2.5),mcg/m3,Bushwick (CD4),,,9.64,11221,Brooklyn
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Greenwich Village - SoHo,,,4.7,10012,Manhattan
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",East Flatbush - Flatbush,,,9.7,11226,Brooklyn
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Hunts Point - Mott Haven,,,30.2,10454,Bronx
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Gramercy Park - Murray Hill,,,8.6,10010,Manhattan
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Greenwich Village - SoHo,,,5.4,10012,Manhattan
Nitrogen dioxide (NO2),ppb,Bedford Stuyvesant (CD3),,,23.5,,
Nitrogen dioxide (NO2),ppb,Flatlands and Canarsie (CD18),,,17.25,11236,Brooklyn
Nitrogen dioxide (NO2),ppb,Flatlands and Canarsie (CD18),,,8.50052679,11236,Brooklyn
Asthma emergency department visits due to PM2.5,"per 100,000 children",Gramercy Park - Murray Hill,,,57.63543628,10010,Manhattan
Asthma emergency department visits due to PM2.5,"per 100,000 children",Greenwich Village - SoHo,,,14.2,10012,Manhattan
Asthma emergency department visits due to PM2.5,"per 100,000 children",Canarsie - Flatlands,,,70.94889216,11236,Brooklyn
Asthma emergency department visits due to PM2.5,"per 100,000 children",East Flatbush - Flatbush,,,84.2,11226,Brooklyn
Asthma emergency department visits due to PM2.5,"per 100,000 children",Hunts Point - Mott Haven,,,251.3,10454,Bronx
Asthma emergency department visits due to PM2.5,"per 100,000 children",Gramercy Park - Murray Hill,,,69.7,10010,Manhattan
Asthma emergency department visits due to PM2.5,"per 100,000 children",Greenwich Village - SoHo,,,24.5,10012,Manhattan
Asthma hospitalizations due to Ozone,"per 100,000 children",Jamaica,,,18,11432,Queens
Outdoor Air Toxics - Formaldehyde,����g/m3,Jamaica,,,1.376572779,11432,Queens
Outdoor Air Toxics - Formaldehyde,����g/m3,Greenwich Village - SoHo,,,2.6,10012,Manhattan
Outdoor Air Toxics - Formaldehyde,����g/m3,Jamaica,,,1.9,11432,Queens
Outdoor Air Toxics - Formaldehyde,����g/m3,Southwest Queens,,,2.4,11414,Queens
Outdoor Air Toxics - Formaldehyde,����g/m3,Hunts Point - Mott Haven,,,3.5,10454,Bronx
Fine particles (PM 2.5),mcg/m3,Jamaica and Hollis (CD12),,,9.65,11423,Queens
Fine particles (PM 2.5),mcg/m3,Jamaica and Hollis (CD12),,,8.45,11423,Queens
Fine particles (PM 2.5),mcg/m3,South Ozone Park and Howard Beach (CD10),,,6.58,11420,Queens
Fine particles (PM 2.5),mcg/m3,Williamsburg - Bushwick,,,8.96,11206,Brooklyn
Fine particles (PM 2.5),mcg/m3,Williamsburg - Bushwick,,,10.94,11206,Brooklyn
Fine particles (PM 2.5),mcg/m3,Bensonhurst - Bay Ridge,,,9.18,11214,Brooklyn
Fine particles (PM 2.5),mcg/m3,Bensonhurst - Bay Ridge,,,7.56,11214,Brooklyn
Fine particles (PM 2.5),mcg/m3,Williamsburg - Bushwick,,,10.33,11206,Brooklyn
Fine particles (PM 2.5),mcg/m3,Greenpoint,,,11.69,,
Ozone (O3),ppb,Northern SI,,,34.57566992,10310,Staten Island
Ozone (O3),ppb,Union Square-Lower Manhattan,,,30.91303198,10003,Manhattan
Nitrogen dioxide (NO2),ppb,Central Harlem (CD10),,,25.56,,
Nitrogen dioxide (NO2),ppb,Upper East Side (CD8),,,29.14,,
Nitrogen dioxide (NO2),ppb,Upper East Side (CD8),,,24.05023118,,
Nitrogen dioxide (NO2),ppb,Upper East Side (CD8),,,28.73,,
Nitrogen dioxide (NO2),ppb,Upper East Side (CD8),,,20.36619,,
Nitrogen dioxide (NO2),ppb,Throgs Neck and Co-op City (CD10),,,19.02,10475,Bronx
Nitrogen dioxide (NO2),ppb,Central Harlem (CD10),,,25.85,,
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Long Island City - Astoria,,,9.751318103,11101,Queens
Fine particles (PM 2.5),mcg/m3,Long Island City - Astoria,,,8.16,11101,Queens
Fine particles (PM 2.5),mcg/m3,Long Island City - Astoria,,,8.65,11101,Queens
Fine particles (PM 2.5),mcg/m3,Kingsbridge - Riverdale,,,7.231477602,10463,Bronx
Fine particles (PM 2.5),mcg/m3,Borough Park (CD12),,,10.09,11219,Brooklyn
Fine particles (PM 2.5),mcg/m3,Borough Park (CD12),,,9.23,11219,Brooklyn
Fine particles (PM 2.5),mcg/m3,Borough Park (CD12),,,6.78,11219,Brooklyn
Fine particles (PM 2.5),mcg/m3,South Ozone Park and Howard Beach (CD10),,,9.24,11420,Queens
Fine particles (PM 2.5),mcg/m3,South Ozone Park and Howard Beach (CD10),,,9.76,11420,Queens
Fine particles (PM 2.5),mcg/m3,South Ozone Park and Howard Beach (CD10),,,7.89,11420,Queens
Fine particles (PM 2.5),mcg/m3,Upper East Side (CD8),,,6.73,,
Fine particles (PM 2.5),mcg/m3,Washington Heights and Inwood (CD12),,,9.36,10033,Manhattan
Fine particles (PM 2.5),mcg/m3,South Ozone Park and Howard Beach (CD10),,,9.6,11420,Queens
Nitrogen dioxide (NO2),ppb,Park Slope and Carroll Gardens (CD6),,,23.79818534,11215,Brooklyn
Nitrogen dioxide (NO2),ppb,Stuyvesant Town and Turtle Bay (CD6),,,32.43,10009,Manhattan
Nitrogen dioxide (NO2),ppb,Park Slope and Carroll Gardens (CD6),,,18.59620176,11215,Brooklyn
Nitrogen dioxide (NO2),ppb,Park Slope and Carroll Gardens (CD6),,,22.74,11215,Brooklyn
Nitrogen dioxide (NO2),ppb,Belmont and East Tremont (CD6),,,25.18,10457,Bronx
Nitrogen dioxide (NO2),ppb,Riverdale and Fieldston (CD8),,,19.53,10471,Bronx
Nitrogen dioxide (NO2),ppb,Riverdale and Fieldston (CD8),,,18.24,10471,Bronx
Nitrogen dioxide (NO2),ppb,Stuyvesant Town and Turtle Bay (CD6),,,22.13043181,10009,Manhattan
Nitrogen dioxide (NO2),ppb,Clinton and Chelsea (CD4),,,37.32,10001,Manhattan
Nitrogen dioxide (NO2),ppb,Clinton and Chelsea (CD4),,,32.98,10001,Manhattan
Nitrogen dioxide (NO2),ppb,Clinton and Chelsea (CD4),,,30.56,10001,Manhattan
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Upper East Side,,,5,10028,Manhattan
Fine particles (PM 2.5),mcg/m3,Crotona -Tremont,,,7.346079748,10457,Bronx
Fine particles (PM 2.5),mcg/m3,Flushing - Clearview,,,10.07,11358,Queens
Fine particles (PM 2.5),mcg/m3,Park Slope and Carroll Gardens (CD6),,,8.38,11215,Brooklyn
Fine particles (PM 2.5),mcg/m3,Park Slope and Carroll Gardens (CD6),,,6.74,11215,Brooklyn
Fine particles (PM 2.5),mcg/m3,Crown Heights and Prospect Heights (CD8),,,8.91,11238,Brooklyn
Fine particles (PM 2.5),mcg/m3,Riverdale and Fieldston (CD8),,,5.87,10471,Bronx
Fine particles (PM 2.5),mcg/m3,Stuyvesant Town and Turtle Bay (CD6),,,7.79,10009,Manhattan
Fine particles (PM 2.5),mcg/m3,Park Slope and Carroll Gardens (CD6),,,9.19,11215,Brooklyn
Fine particles (PM 2.5),mcg/m3,Park Slope and Carroll Gardens (CD6),,,8.49,11215,Brooklyn
Fine particles (PM 2.5),mcg/m3,Crown Heights and Prospect Heights (CD8),,,9.48,11238,Brooklyn
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Sunset Park,,,7.4,11220,Brooklyn
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Upper East Side,,,6.7,10028,Manhattan
Respiratory hospitalizations due to PM2.5 (age 20+),"per 100,000 adults",Flushing - Clearview,,,11.3,11358,Queens
Nitrogen dioxide (NO2),ppb,Park Slope and Carroll Gardens (CD6),,,23.25,11215,Brooklyn
Nitrogen dioxide (NO2),ppb,Belmont and East Tremont (CD6),,,12.9620984,10457,Bronx
Nitrogen dioxide (NO2),ppb,Riverdale and Fieldston (CD8),,,19.08,10471,Bronx
Nitrogen dioxide (NO2),ppb,Stuyvesant Town and Turtle Bay (CD6),,,17.47746506,10009,Manhattan
